Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
111,nom,200e-9,2.8e-6,300e-9,2,16,33.6,201.6,390,pass,6.132e-9,9.424e-9,24.03e-6,61.53,229.5e6,3.996e6,232.2e6,1.536e-3,49.32,2,2,2,2,2,2,2,1,2,2,2,2,231.6e6
112,nom,200e-9,2.8e-6,350e-9,2,16,33.6,201.6,454,pass,6.219e-9,9.409e-9,21.73e-6,55.4,209e6,3.596e6,210.7e6,1.536e-3,49.71,2,2,2,2,2,2,2,1,2,2,2,2,215e6
113,nom,200e-9,2.8e-6,400e-9,2,16,33.6,201.6,520,pass,6.29e-9,9.411e-9,20.22e-6,49.6,189.7e6,3.211e6,191.2e6,1.536e-3,50.07,2,2,2,2,2,2,2,1,2,2,2,2,201.5e6
114,nom,200e-9,2.8e-6,450e-9,2,16,33.6,201.6,585,near,6.353e-9,9.424e-9,19.16e-6,44.53,170.3e6,2.918e6,172.1e6,1.536e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,186.3e6
115,nom,200e-9,2.9e-6,200e-9,2,16,34.8,208.8,260,pass,5.861e-9,9.603e-9,33.45e-6,74.65,276e6,5.262e6,279.6e6,1.586e-3,48.13,2,2,2,2,2,2,2,1,2,2,2,2,270.2e6
116,nom,200e-9,2.9e-6,250e-9,2,16,34.8,208.8,325,pass,5.958e-9,9.446e-9,27.65e-6,67.68,254.9e6,4.647e6,255.8e6,1.586e-3,48.78,2,2,2,2,2,2,2,1,2,2,2,2,257.7e6
117,nom,200e-9,2.9e-6,300e-9,2,16,34.8,208.8,390,pass,6.054e-9,9.387e-9,24.07e-6,61.47,235.5e6,4.112e6,237.7e6,1.586e-3,49.27,2,2,2,2,2,2,2,1,2,2,2,2,241.5e6
118,nom,200e-9,2.9e-6,350e-9,2,16,34.8,208.8,454,pass,6.138e-9,9.37e-9,21.77e-6,55.23,214.5e6,3.689e6,216.8e6,1.586e-3,49.66,2,2,2,2,2,2,2,1,2,2,2,2,219.6e6
119,nom,200e-9,2.9e-6,400e-9,2,16,34.8,208.8,520,pass,6.207e-9,9.371e-9,20.26e-6,49.71,192.7e6,3.311e6,193.8e6,1.586e-3,50.02,2,2,2,2,2,2,2,1,2,2,2,2,200.7e6
120,nom,200e-9,2.9e-6,450e-9,2,16,34.8,208.8,585,near,6.268e-9,9.382e-9,19.19e-6,44.66,173.4e6,2.998e6,175.4e6,1.586e-3,50.33,2,2,2,2,2,2,2,1,2,2,2,2,192.6e6
121,nom,200e-9,3e-6,200e-9,3,16,36,216,260,near,6.807e-9,10.08e-9,33.03e-6,74.28,208.2e6,3.81e6,209.9e6,1.092e-3,48.8,3,3,2,2,2,2,2,1,2,2,2,2,183.1e6
122,nom,200e-9,3e-6,250e-9,3,16,36,216,325,near,6.952e-9,9.97e-9,27.22e-6,68.15,193.7e6,3.373e6,194.7e6,1.092e-3,49.43,3,3,2,2,2,2,2,1,2,2,2,2,173.6e6
123,nom,200e-9,3e-6,300e-9,3,16,36,216,390,near,7.091e-9,9.945e-9,23.66e-6,62.13,179.3e6,2.999e6,181.6e6,1.092e-3,49.89,3,3,2,2,2,2,2,1,2,2,2,2,163e6
124,nom,200e-9,3e-6,350e-9,3,16,36,216,454,near,7.213e-9,9.955e-9,21.37e-6,55.97,163.8e6,2.685e6,164.8e6,1.092e-3,50.27,3,3,2,2,2,2,2,1,2,2,2,2,155.2e6
125,nom,200e-9,3e-6,400e-9,3,16,36,216,520,near,7.315e-9,9.977e-9,19.85e-6,50.43,147.6e6,2.403e6,149e6,1.092e-3,50.61,3,3,2,2,2,2,2,1,2,2,2,2,138.2e6
126,nom,200e-9,3e-6,450e-9,3,16,36,216,585,near,7.403e-9,10.01e-9,18.79e-6,45.49,132.9e6,2.17e6,134.1e6,1.092e-3,50.91,3,3,2,2,2,2,2,1,2,2,2,2,132.5e6
127,nom,225e-9,1e-6,200e-9,1,18,12,72,260,pass,6.475e-9,9.48e-9,32.35e-6,76.47,223.5e6,4.122e6,226.4e6,1.224e-3,48.68,2,2,2,2,2,2,2,1,2,2,2,2,194.5e6
128,nom,225e-9,1e-6,250e-9,1,18,12,72,325,pass,6.615e-9,9.352e-9,26.47e-6,70.4,208.1e6,3.652e6,209.8e6,1.223e-3,49.3,2,2,2,2,2,2,2,1,2,2,2,2,184.3e6
129,nom,225e-9,1e-6,300e-9,1,18,12,72,390,pass,6.757e-9,9.316e-9,22.83e-6,64.37,193.5e6,3.235e6,194.5e6,1.223e-3,49.76,2,2,2,2,2,2,2,1,2,2,2,2,173.2e6
130,nom,225e-9,1e-6,350e-9,1,18,12,72,454,pass,6.898e-9,9.32e-9,20.46e-6,58.06,176.9e6,2.905e6,179e6,1.223e-3,50.14,2,2,2,2,2,2,2,1,2,2,2,2,160.7e6
131,nom,225e-9,1e-6,400e-9,1,18,12,72,520,pass,7.034e-9,9.338e-9,18.89e-6,52.43,159e6,2.595e6,159.1e6,1.223e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,150.7e6
132,nom,225e-9,1e-6,450e-9,1,18,12,72,585,pass,7.178e-9,9.365e-9,17.78e-6,47.41,142.8e6,2.346e6,144.4e6,1.223e-3,50.77,2,2,2,2,2,2,2,1,2,2,2,2,140.1e6
133,nom,225e-9,1.1e-6,200e-9,1,18,13.2,79.2,260,pass,6.243e-9,9.35e-9,32.44e-6,76.86,240.1e6,4.442e6,242e6,1.331e-3,48.56,2,2,2,2,2,2,2,1,2,2,2,2,205.2e6
134,nom,225e-9,1.1e-6,250e-9,1,18,13.2,79.2,325,pass,6.371e-9,9.211e-9,26.55e-6,70.56,224.2e6,3.904e6,227e6,1.331e-3,49.18,2,2,2,2,2,2,2,1,2,2,2,2,200.6e6
135,nom,225e-9,1.1e-6,300e-9,1,18,13.2,79.2,390,pass,6.5e-9,9.167e-9,22.91e-6,63.96,205.7e6,3.486e6,207e6,1.331e-3,49.65,2,2,2,2,2,2,2,1,2,2,2,2,188.8e6
136,nom,225e-9,1.1e-6,350e-9,1,18,13.2,79.2,454,pass,6.625e-9,9.163e-9,20.54e-6,57.61,188.8e6,3.104e6,190.3e6,1.331e-3,50.03,2,2,2,2,2,2,2,1,2,2,2,2,168.8e6
137,nom,225e-9,1.1e-6,400e-9,1,18,13.2,79.2,520,pass,6.744e-9,9.176e-9,18.97e-6,51.85,170e6,2.795e6,171.7e6,1.331e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,163.2e6
138,nom,225e-9,1.1e-6,450e-9,1,18,13.2,79.2,585,pass,6.867e-9,9.198e-9,17.86e-6,47.09,151.7e6,2.507e6,152.8e6,1.331e-3,50.67,2,2,2,2,2,2,2,1,2,2,2,2,153.6e6
139,nom,225e-9,1.2e-6,200e-9,1,18,14.4,86.4,260,pass,6.043e-9,9.243e-9,32.52e-6,77.22,256.5e6,4.734e6,257.7e6,1.438e-3,48.44,2,2,2,2,2,2,2,1,2,2,2,2,227.2e6
140,nom,225e-9,1.2e-6,250e-9,1,18,14.4,86.4,325,pass,6.159e-9,9.094e-9,26.63e-6,69.84,235.4e6,4.179e6,237.8e6,1.438e-3,49.07,2,2,2,2,2,2,2,1,2,2,2,2,214.4e6
141,nom,225e-9,1.2e-6,300e-9,1,18,14.4,86.4,390,pass,6.277e-9,9.042e-9,22.99e-6,63.54,216.8e6,3.717e6,219.4e6,1.438e-3,49.54,2,2,2,2,2,2,2,1,2,2,2,2,203.1e6
142,nom,225e-9,1.2e-6,350e-9,1,18,14.4,86.4,454,pass,6.39e-9,9.033e-9,20.62e-6,57.27,199.6e6,3.317e6,199.7e6,1.438e-3,49.93,2,2,2,2,2,2,2,1,2,2,2,2,181.9e6
143,nom,225e-9,1.2e-6,400e-9,1,18,14.4,86.4,520,pass,6.494e-9,9.041e-9,19.05e-6,51.39,180.2e6,2.978e6,182.2e6,1.438e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,175.1e6
144,nom,225e-9,1.2e-6,450e-9,1,18,14.4,86.4,585,pass,6.599e-9,9.059e-9,17.94e-6,46.51,161e6,2.691e6,161.5e6,1.438e-3,50.57,2,2,2,2,2,2,2,1,2,2,2,2,164.5e6
145,nom,225e-9,1.3e-6,200e-9,1,18,15.6,93.6,260,pass,5.841e-9,9.14e-9,32.61e-6,75.7,268.8e6,5.07e6,271.8e6,1.548e-3,48.3,2,2,2,2,2,2,2,1,2,2,2,2,247.3e6
146,nom,225e-9,1.3e-6,250e-9,1,18,15.6,93.6,325,pass,5.947e-9,8.981e-9,26.73e-6,69.84,252.3e6,4.483e6,252.5e6,1.548e-3,48.95,2,2,2,2,2,2,2,1,2,2,2,2,232.3e6
147,nom,225e-9,1.3e-6,300e-9,1,18,15.6,93.6,390,pass,6.053e-9,8.922e-9,23.08e-6,63.23,232.7e6,3.959e6,235.2e6,1.548e-3,49.42,2,2,2,2,2,2,2,1,2,2,2,2,219.4e6
148,nom,225e-9,1.3e-6,350e-9,1,18,15.6,93.6,454,pass,6.154e-9,8.907e-9,20.7e-6,56.82,211.3e6,3.563e6,213.2e6,1.548e-3,49.81,2,2,2,2,2,2,2,1,2,2,2,2,197.1e6
149,nom,225e-9,1.3e-6,400e-9,1,18,15.6,93.6,520,pass,6.245e-9,8.91e-9,19.13e-6,50.84,191.2e6,3.179e6,192.5e6,1.548e-3,50.16,2,2,2,2,2,2,2,1,2,2,2,2,183.4e6
150,nom,225e-9,1.3e-6,450e-9,1,18,15.6,93.6,585,pass,6.335e-9,8.924e-9,18.02e-6,45.83,171e6,2.89e6,172.8e6,1.548e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,177.3e6
151,nom,225e-9,1.4e-6,200e-9,1,18,16.8,100.8,260,pass,5.691e-9,9.068e-9,32.69e-6,75.96,283.1e6,5.374e6,286.8e6,1.653e-3,48.19,2,2,2,2,2,2,2,1,2,2,2,2,263.2e6
152,nom,225e-9,1.4e-6,250e-9,1,18,16.8,100.8,325,pass,5.789e-9,8.902e-9,26.81e-6,69.96,266.8e6,4.723e6,269.6e6,1.653e-3,48.84,2,2,2,2,2,2,2,1,2,2,2,2,243.3e6
153,nom,225e-9,1.4e-6,300e-9,1,18,16.8,100.8,390,pass,5.887e-9,8.837e-9,23.15e-6,62.87,241.6e6,4.199e6,243.1e6,1.653e-3,49.32,2,2,2,2,2,2,2,1,2,2,2,2,233e6
154,nom,225e-9,1.4e-6,350e-9,1,18,16.8,100.8,454,pass,5.979e-9,8.817e-9,20.78e-6,56.64,220.1e6,3.758e6,222.7e6,1.653e-3,49.71,2,2,2,2,2,2,2,1,2,2,2,2,219.8e6
155,nom,225e-9,1.4e-6,400e-9,1,18,16.8,100.8,520,pass,6.06e-9,8.817e-9,19.2e-6,50.65,199.9e6,3.374e6,199.9e6,1.653e-3,50.06,2,2,2,2,2,2,2,1,2,2,2,2,195.5e6
156,nom,225e-9,1.4e-6,450e-9,1,18,16.8,100.8,585,pass,6.139e-9,8.828e-9,18.09e-6,45.53,179e6,3.048e6,181.1e6,1.653e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,188.1e6
157,nom,225e-9,1.5e-6,200e-9,1,18,18,108,260,pass,5.559e-9,9.007e-9,32.78e-6,76.25,297.3e6,5.658e6,300.3e6,1.758e-3,48.07,2,2,2,2,2,2,2,1,2,2,2,2,280.9e6
158,nom,225e-9,1.5e-6,250e-9,1,18,18,108,325,pass,5.649e-9,8.834e-9,26.89e-6,69.12,274.3e6,4.958e6,277.7e6,1.757e-3,48.73,2,2,2,2,2,2,2,1,2,2,2,2,263.6e6
159,nom,225e-9,1.5e-6,300e-9,1,18,18,108,390,pass,5.74e-9,8.765e-9,23.23e-6,62.75,254.3e6,4.419e6,255e6,1.757e-3,49.22,2,2,2,2,2,2,2,1,2,2,2,2,249.2e6
160,nom,225e-9,1.5e-6,350e-9,1,18,18,108,454,pass,5.824e-9,8.741e-9,20.85e-6,56.25,231.8e6,3.935e6,234.2e6,1.757e-3,49.62,2,2,2,2,2,2,2,1,2,2,2,2,232.3e6
161,nom,225e-9,1.5e-6,400e-9,1,18,18,108,520,pass,5.897e-9,8.738e-9,19.27e-6,50.57,207.8e6,3.557e6,209.3e6,1.757e-3,49.97,2,2,2,2,2,2,2,1,2,2,2,2,207.6e6
162,nom,225e-9,1.5e-6,450e-9,1,18,18,108,585,pass,5.967e-9,8.746e-9,18.16e-6,45.35,186.5e6,3.204e6,188.3e6,1.757e-3,50.28,2,2,2,2,2,2,2,1,2,2,2,2,192.7e6
163,nom,225e-9,1.6e-6,200e-9,1,18,19.2,115.2,260,pass,5.44e-9,8.955e-9,32.86e-6,76.53,311.3e6,5.924e6,312.3e6,1.861e-3,47.96,2,2,2,2,2,2,2,1,2,2,2,2,295e6
164,nom,225e-9,1.6e-6,250e-9,1,18,19.2,115.2,325,pass,5.524e-9,8.777e-9,26.97e-6,69.22,287.2e6,5.205e6,290.7e6,1.861e-3,48.62,2,2,2,2,2,2,2,1,2,2,2,2,273.1e6
165,nom,225e-9,1.6e-6,300e-9,1,18,19.2,115.2,390,pass,5.609e-9,8.703e-9,23.3e-6,62.58,267e6,4.625e6,269.6e6,1.861e-3,49.12,2,2,2,2,2,2,2,1,2,2,2,2,262.9e6
166,nom,225e-9,1.6e-6,350e-9,1,18,19.2,115.2,454,pass,5.686e-9,8.676e-9,20.92e-6,56.2,238.9e6,4.14e6,240.7e6,1.861e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,237.5e6
167,nom,225e-9,1.6e-6,400e-9,1,18,19.2,115.2,520,pass,5.753e-9,8.67e-9,19.34e-6,49.95,217.8e6,3.724e6,220.2e6,1.861e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,220.1e6
168,nom,225e-9,1.6e-6,450e-9,1,18,19.2,115.2,585,pass,5.816e-9,8.675e-9,18.22e-6,45.27,193.6e6,3.378e6,194.5e6,1.861e-3,50.19,2,2,2,2,2,2,2,1,2,2,2,2,202.1e6
169,nom,225e-9,1.7e-6,200e-9,1,18,20.4,122.4,260,pass,5.334e-9,8.911e-9,32.94e-6,76.85,325.3e6,6.174e6,327.3e6,1.964e-3,47.85,2,2,2,2,2,2,2,1,2,2,2,2,312e6
170,nom,225e-9,1.7e-6,250e-9,1,18,20.4,122.4,325,pass,5.412e-9,8.728e-9,27.04e-6,69.31,300e6,5.448e6,302.6e6,1.964e-3,48.52,2,2,2,2,2,2,2,1,2,2,2,2,293.6e6
171,nom,225e-9,1.7e-6,300e-9,1,18,20.4,122.4,390,pass,5.491e-9,8.65e-9,23.37e-6,62.31,272.7e6,4.83e6,275.9e6,1.964e-3,49.02,2,2,2,2,2,2,2,1,2,2,2,2,270.2e6
172,nom,225e-9,1.7e-6,350e-9,1,18,20.4,122.4,454,pass,5.564e-9,8.62e-9,20.98e-6,55.87,249.7e6,4.334e6,249.9e6,1.964e-3,49.42,2,2,2,2,2,2,2,1,2,2,2,2,261.1e6
173,nom,225e-9,1.7e-6,400e-9,1,18,20.4,122.4,520,pass,5.625e-9,8.611e-9,19.4e-6,50.06,224.5e6,3.888e6,227.1e6,1.964e-3,49.78,2,2,2,2,2,2,2,1,2,2,2,2,239.3e6
174,nom,225e-9,1.7e-6,450e-9,1,18,20.4,122.4,585,pass,5.683e-9,8.615e-9,18.29e-6,45.31,200e6,3.543e6,200.2e6,1.964e-3,50.1,2,2,2,2,2,2,2,1,2,2,2,2,220.2e6
175,nom,225e-9,1.8e-6,200e-9,1,18,21.6,129.6,260,pass,5.226e-9,8.869e-9,33.02e-6,77.1,340.8e6,6.472e6,345e6,2.07e-3,47.73,2,2,2,2,2,2,2,1,2,2,2,2,328.8e6
176,nom,225e-9,1.8e-6,250e-9,1,18,21.6,129.6,325,pass,5.298e-9,8.681e-9,27.13e-6,69.32,314.3e6,5.709e6,314.7e6,2.07e-3,48.41,2,2,2,2,2,2,2,1,2,2,2,2,316.8e6
177,nom,225e-9,1.8e-6,300e-9,1,18,21.6,129.6,390,pass,5.372e-9,8.599e-9,23.45e-6,62.12,285.5e6,5.044e6,288.9e6,2.07e-3,48.91,2,2,2,2,2,2,2,1,2,2,2,2,288.4e6
178,nom,225e-9,1.8e-6,350e-9,1,18,21.6,129.6,454,pass,5.439e-9,8.566e-9,21.06e-6,55.38,261.5e6,4.541e6,263.4e6,2.07e-3,49.32,2,2,2,2,2,2,2,1,2,2,2,2,273.6e6
179,nom,225e-9,1.8e-6,400e-9,1,18,21.6,129.6,520,pass,5.496e-9,8.555e-9,19.47e-6,49.37,234.8e6,4.074e6,236.9e6,2.07e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,246e6
180,nom,225e-9,1.8e-6,450e-9,1,18,21.6,129.6,585,near,5.549e-9,8.556e-9,18.35e-6,44.55,208.8e6,3.71e6,210.5e6,2.07e-3,50,2,2,2,2,2,2,2,1,2,2,2,2,227.4e6
181,nom,225e-9,1.9e-6,200e-9,1,18,22.8,136.8,260,near,5.142e-9,8.838e-9,33.1e-6,75.12,342.2e6,6.774e6,346.4e6,2.172e-3,47.63,2,2,2,2,2,2,2,1,1,2,2,2,345.6e6
182,nom,225e-9,1.9e-6,250e-9,1,18,22.8,136.8,325,near,5.209e-9,8.646e-9,27.21e-6,68.37,317.2e6,5.943e6,317.4e6,2.172e-3,48.31,2,2,2,2,2,2,2,1,1,2,2,2,330.2e6
183,nom,225e-9,1.9e-6,300e-9,1,18,22.8,136.8,390,pass,5.279e-9,8.561e-9,23.52e-6,62,296.6e6,5.256e6,299.4e6,2.172e-3,48.81,2,2,2,2,2,2,2,1,2,2,2,2,308.6e6
184,nom,225e-9,1.9e-6,350e-9,1,18,22.8,136.8,454,pass,5.342e-9,8.525e-9,21.13e-6,55.56,266.1e6,4.725e6,268.6e6,2.172e-3,49.23,2,2,2,2,2,2,2,1,2,2,2,2,278.4e6
185,nom,225e-9,1.9e-6,400e-9,1,18,22.8,136.8,520,pass,5.395e-9,8.512e-9,19.53e-6,49.67,240.1e6,4.256e6,241.8e6,2.172e-3,49.59,2,2,2,2,2,2,2,1,2,2,2,2,259.5e6
186,nom,225e-9,1.9e-6,450e-9,1,18,22.8,136.8,585,near,5.445e-9,8.512e-9,18.41e-6,44.77,214.3e6,3.857e6,216.6e6,2.172e-3,49.91,2,2,2,2,2,2,2,1,2,2,2,2,235.7e6
187,nom,225e-9,2e-6,200e-9,2,18,24,144,260,near,6.632e-9,9.576e-9,32.29e-6,74.9,213.9e6,3.861e6,216.4e6,1.129e-3,48.95,2,3,2,2,2,2,2,1,2,2,2,2,182.8e6
188,nom,225e-9,2e-6,250e-9,2,18,24,144,325,near,6.775e-9,9.457e-9,26.41e-6,68.78,199.1e6,3.422e6,199.2e6,1.129e-3,49.58,3,3,2,2,2,2,2,1,2,2,2,2,173.1e6
189,nom,225e-9,2e-6,300e-9,2,18,24,144,390,near,6.912e-9,9.427e-9,22.77e-6,62.76,184.5e6,3.037e6,186.5e6,1.129e-3,50.04,3,3,2,2,2,2,2,1,2,2,2,2,162e6
190,nom,225e-9,2e-6,350e-9,2,18,24,144,454,near,7.036e-9,9.435e-9,20.4e-6,56.55,168.5e6,2.722e6,170.2e6,1.129e-3,50.42,3,3,2,2,2,2,2,1,2,2,2,2,144.5e6
191,nom,225e-9,2e-6,400e-9,2,18,24,144,520,near,7.142e-9,9.457e-9,18.83e-6,50.99,151.7e6,2.433e6,152.8e6,1.129e-3,50.76,3,3,2,2,2,2,2,1,2,2,2,2,143.4e6
192,nom,225e-9,2e-6,450e-9,2,18,24,144,585,near,7.238e-9,9.487e-9,17.72e-6,46.02,136.5e6,2.199e6,138e6,1.129e-3,51.05,3,3,2,2,2,2,2,1,2,2,2,2,131.9e6
193,nom,225e-9,2.1e-6,200e-9,2,18,25.2,151.2,260,pass,6.508e-9,9.503e-9,32.33e-6,75.03,221.7e6,3.995e6,224.7e6,1.18e-3,48.89,2,2,2,2,2,2,2,1,2,2,2,2,190.5e6
194,nom,225e-9,2.1e-6,250e-9,2,18,25.2,151.2,325,pass,6.644e-9,9.377e-9,26.45e-6,68.83,206.5e6,3.551e6,208e6,1.18e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,178.1e6
195,nom,225e-9,2.1e-6,300e-9,2,18,25.2,151.2,390,pass,6.776e-9,9.344e-9,22.81e-6,62.41,189.4e6,3.142e6,191e6,1.18e-3,49.98,2,2,2,2,2,2,2,1,2,2,2,2,168.4e6
196,nom,225e-9,2.1e-6,350e-9,2,18,25.2,151.2,454,pass,6.894e-9,9.348e-9,20.44e-6,56.38,173.3e6,2.825e6,175.4e6,1.18e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,151.6e6
197,nom,225e-9,2.1e-6,400e-9,2,18,25.2,151.2,520,pass,6.993e-9,9.367e-9,18.87e-6,50.84,156.4e6,2.515e6,156.7e6,1.18e-3,50.71,2,2,2,2,2,2,2,1,2,2,2,2,150.2e6
198,nom,225e-9,2.1e-6,450e-9,2,18,25.2,151.2,585,pass,7.083e-9,9.394e-9,17.76e-6,45.83,140.8e6,2.281e6,142.5e6,1.18e-3,51.01,2,2,2,2,2,2,2,1,2,2,2,2,135.5e6
199,nom,225e-9,2.2e-6,200e-9,2,18,26.4,158.4,260,pass,6.392e-9,9.437e-9,32.37e-6,75.2,229.5e6,4.153e6,232.4e6,1.231e-3,48.83,2,2,2,2,2,2,2,1,2,2,2,2,197.1e6
200,nom,225e-9,2.2e-6,250e-9,2,18,26.4,158.4,325,pass,6.522e-9,9.305e-9,26.49e-6,68.88,214e6,3.674e6,216.4e6,1.231e-3,49.46,2,2,2,2,2,2,2,1,2,2,2,2,186.1e6
201,nom,225e-9,2.2e-6,300e-9,2,18,26.4,158.4,390,pass,6.649e-9,9.267e-9,22.85e-6,62.33,196.3e6,3.259e6,196.9e6,1.231e-3,49.93,2,2,2,2,2,2,2,1,2,2,2,2,169.3e6
202,nom,225e-9,2.2e-6,350e-9,2,18,26.4,158.4,454,pass,6.761e-9,9.268e-9,20.48e-6,56.13,179.8e6,2.922e6,181.9e6,1.231e-3,50.31,2,2,2,2,2,2,2,1,2,2,2,2,157.9e6
203,nom,225e-9,2.2e-6,400e-9,2,18,26.4,158.4,520,pass,6.855e-9,9.284e-9,18.91e-6,50.46,162.1e6,2.612e6,162.8e6,1.231e-3,50.66,2,2,2,2,2,2,2,1,2,2,2,2,151.8e6
204,nom,225e-9,2.2e-6,450e-9,2,18,26.4,158.4,585,pass,6.94e-9,9.309e-9,17.8e-6,45.7,145e6,2.361e6,146.6e6,1.231e-3,50.96,2,2,2,2,2,2,2,1,2,2,2,2,139.9e6
205,nom,225e-9,2.3e-6,200e-9,2,18,27.6,165.6,260,pass,6.266e-9,9.366e-9,32.42e-6,75.29,238.5e6,4.329e6,240.6e6,1.284e-3,48.77,2,2,2,2,2,2,2,1,2,2,2,2,208.7e6
206,nom,225e-9,2.3e-6,250e-9,2,18,27.6,165.6,325,pass,6.39e-9,9.228e-9,26.54e-6,68.09,219.5e6,3.82e6,222.3e6,1.284e-3,49.4,2,2,2,2,2,2,2,1,2,2,2,2,195.7e6
207,nom,225e-9,2.3e-6,300e-9,2,18,27.6,165.6,390,pass,6.51e-9,9.185e-9,22.89e-6,62.16,204.2e6,3.396e6,205.2e6,1.284e-3,49.87,2,2,2,2,2,2,2,1,2,2,2,2,181.9e6
208,nom,225e-9,2.3e-6,350e-9,2,18,27.6,165.6,454,pass,6.618e-9,9.183e-9,20.53e-6,55.89,185e6,3.033e6,186.9e6,1.283e-3,50.26,2,2,2,2,2,2,2,1,2,2,2,2,164.8e6
209,nom,225e-9,2.3e-6,400e-9,2,18,27.6,165.6,520,pass,6.707e-9,9.196e-9,18.96e-6,50.27,167.1e6,2.724e6,168.6e6,1.283e-3,50.6,2,2,2,2,2,2,2,1,2,2,2,2,160.2e6
210,nom,225e-9,2.3e-6,450e-9,2,18,27.6,165.6,585,pass,6.786e-9,9.218e-9,17.85e-6,45.47,149.7e6,2.45e6,151e6,1.283e-3,50.9,2,2,2,2,2,2,2,1,2,2,2,2,146.7e6
211,nom,225e-9,2.4e-6,200e-9,2,18,28.8,172.8,260,pass,6.166e-9,9.311e-9,32.46e-6,75.43,246.1e6,4.472e6,247.1e6,1.334e-3,48.71,2,2,2,2,2,2,2,1,2,2,2,2,217.3e6
212,nom,225e-9,2.4e-6,250e-9,2,18,28.8,172.8,325,pass,6.286e-9,9.169e-9,26.57e-6,68.13,226.4e6,3.933e6,229.2e6,1.334e-3,49.34,2,2,2,2,2,2,2,1,2,2,2,2,203.6e6
213,nom,225e-9,2.4e-6,300e-9,2,18,28.8,172.8,390,pass,6.402e-9,9.122e-9,22.93e-6,61.82,208.1e6,3.512e6,209.8e6,1.334e-3,49.82,2,2,2,2,2,2,2,1,2,2,2,2,187.4e6
214,nom,225e-9,2.4e-6,350e-9,2,18,28.8,172.8,454,pass,6.504e-9,9.117e-9,20.56e-6,55.67,191.1e6,3.122e6,192.4e6,1.334e-3,50.21,2,2,2,2,2,2,2,1,2,2,2,2,179.1e6
215,nom,225e-9,2.4e-6,400e-9,2,18,28.8,172.8,520,pass,6.589e-9,9.127e-9,18.99e-6,49.91,172.6e6,2.813e6,174.5e6,1.334e-3,50.55,2,2,2,2,2,2,2,1,2,2,2,2,163.2e6
216,nom,225e-9,2.4e-6,450e-9,2,18,28.8,172.8,585,pass,6.665e-9,9.147e-9,17.88e-6,45.04,154.5e6,2.525e6,155.1e6,1.334e-3,50.86,2,2,2,2,2,2,2,1,2,2,2,2,154.8e6
217,nom,225e-9,2.5e-6,200e-9,2,18,30,180,260,pass,6.074e-9,9.262e-9,32.5e-6,74,249.6e6,4.623e6,249.9e6,1.384e-3,48.65,2,2,2,2,2,2,2,1,2,2,2,2,227e6
218,nom,225e-9,2.5e-6,250e-9,2,18,30,180,325,pass,6.189e-9,9.114e-9,26.61e-6,68.16,233.3e6,4.056e6,235.8e6,1.384e-3,49.29,2,2,2,2,2,2,2,1,2,2,2,2,209.6e6
219,nom,225e-9,2.5e-6,300e-9,2,18,30,180,390,pass,6.3e-9,9.064e-9,22.97e-6,61.75,214.6e6,3.619e6,217e6,1.384e-3,49.77,2,2,2,2,2,2,2,1,2,2,2,2,197.4e6
220,nom,225e-9,2.5e-6,350e-9,2,18,30,180,454,pass,6.399e-9,9.056e-9,20.6e-6,55.57,194.8e6,3.222e6,195.6e6,1.384e-3,50.16,2,2,2,2,2,2,2,1,2,2,2,2,190.5e6
221,nom,225e-9,2.5e-6,400e-9,2,18,30,180,520,pass,6.48e-9,9.065e-9,19.03e-6,49.91,176.4e6,2.901e6,178.5e6,1.384e-3,50.5,2,2,2,2,2,2,2,1,2,2,2,2,170.2e6
222,nom,225e-9,2.5e-6,450e-9,2,18,30,180,585,pass,6.552e-9,9.083e-9,17.92e-6,45.03,158.2e6,2.614e6,158.2e6,1.384e-3,50.81,2,2,2,2,2,2,2,1,2,2,2,2,160.9e6
223,nom,225e-9,2.6e-6,200e-9,2,18,31.2,187.2,260,pass,5.986e-9,9.216e-9,32.53e-6,74.11,256.6e6,4.757e6,257.9e6,1.434e-3,48.59,2,2,2,2,2,2,2,1,2,2,2,2,235e6
